Title,URL,Description,status,Web URL,Nomor Regulasi
Surat Edaran Bank Indonesia Nomor 13/16/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-13-16-dpbs.aspx,Surat Edaran Bank Indonesia Nomor Nomor 13/16/DPbS tanggal 30 Mei 2011 tentang Perubahan atas Surat Edaran Bank Indonesia Nomor 10/35/DPbS tanggal 22 Oktober 2008 tentang Restrukturisasi Pembiayaan bagi Bank Pembiayaan Rakyat Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,13/16/DPbS
Surat Edaran Bank Indonesia Nomor 13/18/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-13-18-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 13/18/DPbS tanggal 30 Mei 2011 tentang Perubahan atas Surat Edaran Bank Indonesia Nomor 10/34/DPbS tanggal 22 Oktober 2008 tentang Restrukturisasi Pembiayaan bagi Bank Umum Syariah dan Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,13/18/DPbS
Surat Edaran Bank Indonesia Nomor 13/17/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-13-17-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 13/17/DPbS tanggal 30 Mei 2011 tentang Batas Maksimum Penyaluran Dana Bank Pembiayaan Rakyat Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,13/17/DPbS
Surat Edaran Bank Indonesia Nomor 13/14/DKBU/2011,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-13-14-dkbu-2011.aspx,Surat Edaran Bank Indonesia No.13/14/DKBU/2011 Tanggal 12 Mei 2011 Tentang Penerapan Program Antipencucian Uang Dan Pencegahan Pendanaan Terorisme Bagi Bank Perkreditan Rakyat Dan Bank Pembiayaan Rakyat Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,13/14/DKBU/2011
Surat Edaran Bank Indonesia Nomor 13/10/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-13-10-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 13/10/DPbS perihal Penilaian Kualitas Aktiva Bagi Bank Umum Syariah dan Unit Usaha Syariah.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,13/10/DPbS
Surat Edaran Bank Indonesia Nomor 13/11/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-13-11-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 13/11/DPbS perihal Penilaian Kualitas Aktiva Bagi Bank Pembiayaan Rakyat Syariah.,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,13/11/DPbS
Surat Edaran Bank Indonesia Nomor 13/8/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-13-8-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 13/8/DPNP tanggal 28 Maret 2011 tentang Uji Kemampuan dan Kepatutan (Fit and Proper Test),Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,13/8/DPNP
Surat Edaran Bank Indonesia Nomor 13/6/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-13-6-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 13/6/DPNP tanggal 18 Februari 2011 perihal Pedoman Perhitungan Aset Tertimbang Menurut Risiko Untuk Risiko Kredit dengan Menggunakan Pendekatan Standar,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,13/6/DPNP
Surat Edaran Bank Indonesia Nomor 13/5/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-13-5-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 13/5/DPNP tanggal 8 Februari 2011 perihal Transparansi Informasi Suku Bunga Dasar Kredit,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,13/5/DPNP
Surat Edaran Bank Indonesia Nomor 13/2/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-13-2-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 13/2/DPbS tanggal 31 Januari 2011 tentang Tindak Lanjut Penanganan Terhadap Bank Pembiayaan Rakyat Syariah Dalam Status Pengawasan Khusus,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,13/2/DPbS
Surat Edaran Bank Indonesia Nomor 12/39/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-12-39-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 12/39/DPbS tentang Fasilitas Pendanaan Jangka Pendek Syariah (FPJPS) bagi Bank Pembiayaan Rakyat Syariah (BPRS),Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,12/39/DPbS
Surat Edaran Bank Indonesia Nomor 12/38/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-12-38-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 12/38/DPNP tanggal 31 Desember 2010 tentang Pedoman Penyusunan Standard Operating Procedure (SOP) Administrasi Kredit Pemilikan Rumah Dalam Rangka Sekuritisasi,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,12/38/DPNP
Surat Edaran Bank Indonesia Nomor 12/35/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-12-35-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 12/35/DPNP tanggal 23 Desember 2010 - Penerapan Manajemen Risiko pada Bank yang Melakukan Aktivitas Kerjasama Pemasaran dengan Perusahaan Asuransi (Bancassurance),Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,12/35/DPNP
Surat Edaran Bank Indonesia Nomor 12/36/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-12-36-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 12/36/DPNP 23 Desember 2010 tentang Perubahan Izin Usaha Bank Umum menjadi Izin Usaha Bank Perkreditan Rakyat secara Mandatory dalam rangka Konsolidasi,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,12/36/DPNP
Surat Edaran Bank Indonesia Nomor 12/33/DKBU,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-12-33-dkbu.aspx,Surat Edaran Bank Indonesia Nomor 12/33/DKBU tanggal 1 Desember 2010 tentang Perubahan atas Surat Edaran Bank Indonesia Nomor 8/31/DPBPR tanggal 12 Desember 2006 Perihal Bank Perkreditan Rakyat,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,12/33/DKBU
Surat Edaran Bank Indonesia Nomor 12/32/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-12-32-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 12/32/DPbS Tentang Rencana Bisnis Bank Umum Syariah dan Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,12/32/DPbS
Surat Edaran Bank Indonesia Nomor 12/27/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-12-27-dpnp.aspx,Surat Edaran Ekstern Nomor 12/27/DPNP Tentang Rencana Bisnis Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,12/27/DPNP
Surat Edaran Bank Indonesia Nomor 12/15/DKBU,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-12-15-dkbu.aspx,Surat Edaran Bank Indonesia Nomor 12/15/DKBU Tentang Perubahan Kedua atas Surat Edaran Bank Indonesia Nomor 8/7/DPBPR tanggal 23 Februari 2006 Perihal Laporan Bulanan Bank Perkreditan Rakyat,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,12/15/DKBU
Surat Edaran Bank Indonesia Nomor 12/14/DKBU,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-12-14-dkbu.aspx,Surat Edaran Bank Indonesia No. 12/14/DKBU Tentang Pelaksanaan Pedoman Akuntansi Bank Perkreditan Rakyat,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,12/14/DKBU
Surat Edaran Bank Indonesia Nomor 12/13/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-12-13-dpbs.aspx,Surat Edaran Bank Indonesia No. 12/13/DPbS Tentang Pelaksanaan Good Corporate Governance bagi Bank Umum Syariah dan Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,12/13/DPbS
Surat Edaran Bank Indonesia Nomor 12/11/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-12-11-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 12/11/DPNP Tentang Perubahan Kedua atas SE BI No.3/30/DPNP tanggal 14 Desember 2001 perihal Laporan Keuangan Publikasi Triwulanan dan Bulanan Bank Umum serta Laporan Tertentu yang Disampaikan kepada Bank Indonesia,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,12/11/DPNP
Surat Edaran Bank Indonesia Nomor 12/6/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-12-6-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 12/6/DPbS tanggal 8 Maret 2010 Tentang Uji Kemampuan dan Kepatutan (Fit and Proper Test) Bank Syariah dan Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,12/6/DPbS
Surat Edaran Bank Indonesia Nomor 11/35/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-35-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 11/35/DPNP Tentang Pelaporan Produk atau Aktivitas Baru,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/35/DPNP
Surat Edaran Bank Indonesia Nomor 11/36/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-36-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 11/36/DPNP Tentang Perubahan atas Surat Edaran Bank Indonesia Nomor 7/19/DPNP tanggal 14 Juni 2005 perihal Penerapan Manajemen Risiko pada Bank yang Melakukan Aktivitas Berkaitan dengan Reksa Dana,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/36/DPNP
Surat Edaran Bank Indonesia Nomor 11/37/DKBU,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-37-dkbu.aspx,Surat Edaran Bank Indonesia Nomor 11/37/DKBU Tentang Penetapan Penggunaan Standar Akuntansi Keuangan bagi Bank Perkreditan Rakyat,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/37/DKBU
Surat Edaran Bank Indonesia Nomor 11/34/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-34-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 11/34/DPbS Tentang Bank Pembiayaan Rakyat Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/34/DPbS
Surat Edaran Bank Indonesia Nomor 11/33/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-33-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 11/33/DPNP Tentang Perubahan atas Surat Edaran Nomor 11/4/DPNP tanggal 27 Januari 2009 tentang Pelaksanaan Pedoman Akuntansi Perbankan Indonesia,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/33/DPNP
Surat Edaran Bank Indonesia Nomor 11/31/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-31-dpnp.aspx,Surat Edaran Bank Indonesia No.11/31/DPNP Tentang Pedoman Standar Penerapan Program Anti Pencucian Uang dan Pencegahan Pendanaan Terorisme bagi Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/31/DPNP
Surat Edaran Bank Indonesia Nomor 11/30/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-30-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 11/30/DPNP Tentang Perubahan atas Surat Edaran No. 10/19/DPNP tentang Lembaga Pemeringkat dan Peringkat Yang Diakui Bank Indonesia,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/30/DPNP
Surat Edaran Bank Indonesia Nomor 11/29/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-29-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 11/ 29 /DPNP Tentang Perhitungan Giro Wajib Minimum Sekunder dalam Rupiah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/29/DPNP
Surat Edaran Bank Indonesia Nomor 11/28/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-28-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 11/28/DPbS Tentang Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/28/DPbS
Surat Edaran Bank Indonesia Nomor 11/26/DKBU,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-26-dkbu.aspx,Surat Edaran Bank Indonesia Nomor 11/26/DKBU Tentang Perubahan Atas Surat Edaran Bank Indonesia Nomor 31/17/UK tanggal 15 Januari 1999 perihal Kredit Usaha Tani,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/26/DKBU
Surat Edaran Bank Indonesia Nomor 11/27/DKBU,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-27-dkbu.aspx,Surat Edaran Bank Indonesia Nomor 11/27/DKBU Tentang Perubahan Atas Surat Edaran Bank Indonesia Nomor 31/20/UK tanggal 12 Februari 1999 perihal Kredit kepada Pengusaha Kecil dan Pengusaha Mikro melalui Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/27/DKBU
Surat Edaran Bank Indonesia Nomor 11/24/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-24-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 11/24/DPbS Tentang Perubahan Kegiatan Usaha Bank Umum Konvensional Menjadi Bank Umum Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/24/DPbS
Surat Edaran Bank Indonesia Nomor 11/25/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-25-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 11/25/DPbS Tentang Perubahan Kegiatan Usaha Bank Perkreditan Rakyat Menjadi Bank Pembiayaan Rakyat Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/25/DPbS
Surat Edaran Bank Indonesia Nomor 11/21/DKBU,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-21-dkbu.aspx,Surat Edaran Bank Indonesia Nomor 11/21/DKBU Tentang Batas Maksimum Pemberian Kredit Bank Perkreditan Rakyat,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/21/DKBU
Surat Edaran Bank Indonesia Nomor 11/19/DKBU,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-19-dkbu.aspx,Surat Edaran Bank Indonesia Nomor 11/19/DKBU Tentang Tindak Lanjut Penanganan Terhadap Bank Perkreditan Rakyat dalam Status Pengawasan Khusus,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/19/DKBU
Surat Edaran Bank Indonesia Nomor 11/18/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-18-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 11/18/DPNP Tentang Pelaporan Structured Product,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/18/DPNP
Surat Edaran Bank Indonesia Nomor 11/16/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-16-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 11/16/DPNP Tentang Penerapan Manajemen Risiko untuk Risiko Likuiditas,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/16/DPNP
Surat Edaran Bank Indonesia Nomor 11/9/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-9-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 11/9/DPbS Tentang Bank Umum Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/9/DPbS
Surat Edaran Bank Indonesia Nomor 11/5/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-5-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 11/5/DPNP Tentang Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/5/DPNP
Surat Edaran Bank Indonesia Nomor 11/4/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-4-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 11/4/DPNP Tentang Pelaksanaan Pedoman Akuntansi Perbankan Indonesia,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/4/DPNP
Surat Edaran Bank Indonesia Nomor 11/3/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-3-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 11/3/DPNP Tentang Perhitungan ATMR untuk Risiko Operasional dengan Menggunakan Pendekatan Indikator Dasar (PID),Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/3/DPNP
Surat Edaran Bank Indonesia Nomor 11/1/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-11-1-dpnp.aspx,"Surat Edaran Bank Indonesia Nomor 11/1/DPNP Tentang Perhitungan Aktiva Tertimbang Menurut Risiko untuk Kredit Usaha Mikro, Kecil, dan Menengah",Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,11/1/DPNP
Surat Edaran Bank Indonesia Nomor 10/47/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-10-47-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 10/47/DPNP Tentang Sistem Informasi Debitur,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,10/47/DPNP
Surat Edaran Bank Indonesia Nomor 10/34/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-10-34-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 10/34/DPbS Tentang Restrukturisasi Pembiayaan bagi Bank Umum Syariah dan Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,10/34/DPbS
Surat Edaran Bank Indonesia Nomor 10/35/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-10-35-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 10/35/DPbS Tentang Restrukturisasi Pembiayaan Bagi Bank Pembiayaan Rakyat Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,10/35/DPbS
Surat Edaran Bank Indonesia Nomor 10/36/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-10-36-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 10/36/DPbS Tentang Perubahan atas Surat Edaran Bank Indonesia Nomor 8/22/DPbS tanggal 18 Oktober 2006 tentang Penilaian Kualitas Aktiva Bank Umum Yang Melaksanakan Kegiatan Usaha Berdasarkan Prinsip Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,10/36/DPbS
Surat Edaran Bank Indonesia Nomor 10/33/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-10-33-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 10/33/DPNP Tentang Giro Wajib Minimum Bank Umum pada Bank Indonesia dalam Rupiah dan Valuta Asing,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,10/33/DPNP
Surat Edaran Bank Indonesia Nomor 10/31/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-10-31-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 10/31/DPbS Tentang Produk Bank Syariah dan Unit Usaha Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,10/31/DPbS
Surat Edaran Bank Indonesia Nomor 10/26/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-10-26-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 10/26/DPNP Tentang Perubahan atas Surat Edaran Bank Indonesia Nomor 8/15/DPNP tanggal 12 Juli 2006 perihal Laporan Berkala Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,10/26/DPNP
Surat Edaran Bank Indonesia Nomor 10/19/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-10-19-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 10/19/DPNP Tentang Lembaga Pemeringkat dan Peringkat yang Diakui Bank Indonesia,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,10/19/DPNP
Surat Edaran Bank Indonesia Nomor 10/14/DPbS,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-10-14-dpbs.aspx,Surat Edaran Bank Indonesia Nomor 10/14/DPbS Tentang Pelaksanaan Prinsip Syariah dalam Kegiatan Penghimpunan Dana dan Penyaluran Dana serta Pelayanan Jasa Bank Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,10/14/DPbS
Surat Edaran Bank Indonesia Nomor 10/13/DPNP,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-10-13-dpnp.aspx,Surat Edaran Bank Indonesia Nomor 10/13/DPNP Tentang Perubahan atas Surat Edaran Bank Indonesia No.7/24/DPNP tanggal 18 Juli 2005 perihal Penyelesaian Pengaduan Nasabah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,10/13/DPNP
Surat Edaran Bank Indonesia Nomor 10/3/UKMI,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-10-3-ukmi.aspx,Surat Edaran Bank Indonesia Nomor 10/3/UKMI Tentang Laporan Kantor Pusat Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,10/3/UKMI
Surat Edaran Bank Indonesia Nomor: 9/38/DPBPR,/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/Pages/surat-edaran-bank-indonesia-nomor-9-38-dpbpr.aspx,Surat Edaran Bank Indonesia Nomor: 9/38/DPBPR tanggal 28 Desember 2007 tentang Tata Cara Perizinan dan Pelaporan Bagi Bank Perkreditan Rakyat dan Bank Perkreditan Rakyat Syariah yang Melakukan Kegiatan Usaha Sebagai Pedagang Valuta Asing Berlaku,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/surat-edaran-bank-indonesia/default.aspx,9/38/DPBPR
